#  E (eV)   dosup(E)     dosdw(E)   Int dos(E) EFermi =    9.244 eV
 -14.090  0.6954E-54  0.2942E-63  0.8614E-56
 -14.080  0.3559E-53  0.1725E-62  0.4421E-55
 -14.070  0.1802E-52  0.1001E-61  0.2244E-54
 -14.060  0.9029E-52  0.5745E-61  0.1127E-53
 -14.050  0.4474E-51  0.3262E-60  0.5602E-53
 -14.040  0.2194E-50  0.1832E-59  0.2754E-52
 -14.030  0.1064E-49  0.1018E-58  0.1339E-51
 -14.020  0.5106E-49  0.5598E-58  0.6445E-51
 -14.010  0.2424E-48  0.3045E-57  0.3068E-50
 -14.000  0.1138E-47  0.1638E-56  0.1445E-49
 -13.990  0.5289E-47  0.8720E-56  0.6734E-49
 -13.980  0.2431E-46  0.4592E-55  0.3105E-48
 -13.970  0.1106E-45  0.2392E-54  0.1416E-47
 -13.960  0.4974E-45  0.1233E-53  0.6390E-47
 -13.950  0.2214E-44  0.6287E-53  0.2853E-46
 -13.940  0.9746E-44  0.3171E-52  0.1260E-45
 -13.930  0.4245E-43  0.1583E-51  0.5505E-45
 -13.920  0.1830E-42  0.7813E-51  0.2380E-44
 -13.910  0.7800E-42  0.3816E-50  0.1018E-43
 -13.900  0.3290E-41  0.1844E-49  0.4308E-43
 -13.890  0.1373E-40  0.8813E-49  0.1804E-42
 -13.880  0.5667E-40  0.4168E-48  0.7470E-42
 -13.870  0.2314E-39  0.1950E-47  0.3061E-41
 -13.860  0.9350E-39  0.9024E-47  0.1241E-40
 -13.850  0.3737E-38  0.4132E-46  0.4979E-40
 -13.840  0.1478E-37  0.1872E-45  0.1976E-39
 -13.830  0.5782E-37  0.8388E-45  0.7758E-39
 -13.820  0.2238E-36  0.3719E-44  0.3014E-38
 -13.810  0.8568E-36  0.1631E-43  0.1158E-37
 -13.800  0.3246E-35  0.7078E-43  0.4404E-37
 -13.790  0.1216E-34  0.3038E-42  0.1657E-36
 -13.780  0.4510E-34  0.1290E-41  0.6167E-36
 -13.770  0.1654E-33  0.5422E-41  0.2271E-35
 -13.760  0.6003E-33  0.2254E-40  0.8274E-35
 -13.750  0.2155E-32  0.9267E-40  0.2982E-34
 -13.740  0.7654E-32  0.3770E-39  0.1064E-33
 -13.730  0.2690E-31  0.1517E-38  0.3753E-33
 -13.720  0.9350E-31  0.6042E-38  0.1310E-32
 -13.710  0.3216E-30  0.2380E-37  0.4526E-32
 -13.700  0.1094E-29  0.9276E-37  0.1547E-31
 -13.690  0.3683E-29  0.3576E-36  0.5230E-31
 -13.680  0.1227E-28  0.1364E-35  0.1749E-30
 -13.670  0.4041E-28  0.5147E-35  0.5790E-30
 -13.660  0.1317E-27  0.1922E-34  0.1896E-29
 -13.650  0.4248E-27  0.7097E-34  0.6144E-29
 -13.640  0.1355E-26  0.2593E-33  0.1970E-28
 -13.630  0.4277E-26  0.9375E-33  0.6247E-28
 -13.620  0.1336E-25  0.3353E-32  0.1960E-27
 -13.610  0.4126E-25  0.1186E-31  0.6087E-27
 -13.600  0.1261E-24  0.4152E-31  0.1870E-26
 -13.590  0.3814E-24  0.1438E-30  0.5683E-26
 -13.580  0.1141E-23  0.4926E-30  0.1709E-25
 -13.570  0.3377E-23  0.1670E-29  0.5086E-25
 -13.560  0.9887E-23  0.5599E-29  0.1497E-24
 -13.550  0.2864E-22  0.1858E-28  0.4361E-24
 -13.540  0.8209E-22  0.6097E-28  0.1257E-23
 -13.530  0.2328E-21  0.1980E-27  0.3585E-23
 -13.520  0.6530E-21  0.6359E-27  0.1011E-22
 -13.510  0.1812E-20  0.2021E-26  0.2824E-22
 -13.500  0.4976E-20  0.6355E-26  0.7800E-22
 -13.490  0.1352E-19  0.1977E-25  0.2132E-21
 -13.480  0.3633E-19  0.6084E-25  0.5765E-21
 -13.470  0.9661E-19  0.1852E-24  0.1543E-20
 -13.460  0.2542E-18  0.5580E-24  0.4084E-20
 -13.450  0.6615E-18  0.1663E-23  0.1070E-19
 -13.440  0.1703E-17  0.4903E-23  0.2773E-19
 -13.430  0.4339E-17  0.1430E-22  0.7113E-19
 -13.420  0.1094E-16  0.4127E-22  0.1805E-18
 -13.410  0.2727E-16  0.1178E-21  0.4532E-18
 -13.400  0.6729E-16  0.3328E-21  0.1126E-17
 -13.390  0.1643E-15  0.9301E-21  0.2769E-17
 -13.380  0.3967E-15  0.2572E-20  0.6735E-17
 -13.370  0.9477E-15  0.7034E-20  0.1621E-16
 -13.360  0.2240E-14  0.1904E-19  0.3862E-16
 -13.350  0.5239E-14  0.5097E-19  0.9101E-16
 -13.340  0.1212E-13  0.1350E-18  0.2122E-15
 -13.330  0.2775E-13  0.3538E-18  0.4898E-15
 -13.320  0.6286E-13  0.9174E-18  0.1118E-14
 -13.310  0.1409E-12  0.2353E-17  0.2527E-14
 -13.300  0.3123E-12  0.5973E-17  0.5651E-14
 -13.290  0.6851E-12  0.1500E-16  0.1250E-13
 -13.280  0.1487E-11  0.3726E-16  0.2737E-13
 -13.270  0.3193E-11  0.9157E-16  0.5930E-13
 -13.260  0.6783E-11  0.2227E-15  0.1271E-12
 -13.250  0.1426E-10  0.5357E-15  0.2697E-12
 -13.240  0.2965E-10  0.1275E-14  0.5663E-12
 -13.230  0.6101E-10  0.3002E-14  0.1176E-11
 -13.220  0.1242E-09  0.6995E-14  0.2419E-11
 -13.210  0.2502E-09  0.1612E-13  0.4921E-11
 -13.200  0.4986E-09  0.3677E-13  0.9907E-11
 -13.190  0.9831E-09  0.8298E-13  0.1974E-10
 -13.180  0.1918E-08  0.1852E-12  0.3892E-10
 -13.170  0.3702E-08  0.4092E-12  0.7595E-10
 -13.160  0.7071E-08  0.8941E-12  0.1467E-09
 -13.150  0.1336E-07  0.1933E-11  0.2803E-09
 -13.140  0.2498E-07  0.4135E-11  0.5301E-09
 -13.130  0.4621E-07  0.8752E-11  0.9923E-09
 -13.120  0.8458E-07  0.1833E-10  0.1838E-08
 -13.110  0.1532E-06  0.3797E-10  0.3370E-08
 -13.100  0.2745E-06  0.7783E-10  0.6116E-08
 -13.090  0.4866E-06  0.1579E-09  0.1098E-07
 -13.080  0.8537E-06  0.3168E-09  0.1952E-07
